total number of analysis:364378 
total number of analysis until best:315070 
top-scored iteration: 4320 

Microsoft Windows [Version 10.0.22000.613]
(c) Microsoft Corporation. All rights reserved.

C:\Users\dream\Documents\Research\RL_Construction\20220428>python Train.py
C:\Users\dream\anaconda3\lib\site-packages\torch\nn\init.py:388: UserWarning: Initializing zero-element tensors is a no-op
  warnings.warn("Initializing zero-element tensors is a no-op")
episode 1188: step=68  reward=-20.0 aveQ=-7.02   loss=0.89
episode 1189: step=42  reward=-16.0 aveQ=-7.45   loss=1.01
episode 1190: step=89  reward=-39.0 aveQ=-15.42  loss=1.04
episode 1191: step=89  reward=-29.0 aveQ=-20.99  loss=1.02
episode 1192: step=42  reward=-18.0 aveQ=-8.32   loss=1.00
episode 1193: step=72  reward=-26.0 aveQ=-10.98  loss=1.15
episode 1194: step=55  reward=-43.0 aveQ=-17.97  loss=1.05
episode 1195: step=55  reward=-20.0 aveQ=-8.14   loss=0.98
episode 1196: step=89  reward=-33.0 aveQ=-19.78  loss=1.18
episode 1197: step=110 reward=-36.0 aveQ=-19.61  loss=1.05
episode 1198: step=89  reward=-31.0 aveQ=-17.70  loss=1.00
episode 1199: step=89  reward=-37.0 aveQ=-26.58  loss=1.10
episode 1200: step=89  reward=-54.0 aveQ=-30.58  loss=1.11
episode 1201: step=68  reward=-23.0 aveQ=-16.04  loss=1.00
episode 1202: step=55  reward=-18.0 aveQ=-14.85  loss=0.93
episode 1203: step=89  reward=-33.0 aveQ=-17.79  loss=1.01
episode 1204: step=55  reward=-20.0 aveQ=-15.99  loss=1.01
episode 1205: step=89  reward=-36.0 aveQ=-23.59  loss=0.90
episode 1206: step=55  reward=-24.0 aveQ=-10.52  loss=0.88
episode 1207: step=55  reward=-24.0 aveQ=-21.19  loss=0.76
episode 1208: step=55  reward=-29.0 aveQ=-10.95  loss=0.81
episode 1209: step=55  reward=-21.0 aveQ=-11.43  loss=0.78
episode 1210: step=55  reward=-29.0 aveQ=-20.56  loss=0.80
episode 1211: step=42  reward=-26.0 aveQ=-12.01  loss=0.79
episode 1212: step=68  reward=-27.0 aveQ=-21.29  loss=0.80
episode 1213: step=89  reward=-29.0 aveQ=-11.88  loss=0.74
episode 1214: step=72  reward=-23.0 aveQ=-14.79  loss=0.71
episode 1215: step=55  reward=-20.0 aveQ=-11.61  loss=0.71
episode 1216: step=89  reward=-31.0 aveQ=-18.92  loss=0.78
episode 1217: step=89  reward=-34.0 aveQ=-17.29  loss=0.66
episode 1218: step=72  reward=-23.0 aveQ=-14.30  loss=0.70
episode 1219: step=89  reward=-30.0 aveQ=-13.38  loss=0.69
episode 1220: step=42  reward=-35.0 aveQ=-16.72  loss=0.77
episode 1221: step=89  reward=-30.0 aveQ=-21.51  loss=0.71
episode 1222: step=42  reward=-14.0 aveQ=-11.03  loss=0.58
episode 1223: step=55  reward=-18.0 aveQ=-11.41  loss=0.64
episode 1224: step=72  reward=-43.0 aveQ=-24.72  loss=0.63
episode 1225: step=72  reward=-36.0 aveQ=-19.20  loss=0.69
episode 1226: step=89  reward=-38.0 aveQ=-22.37  loss=0.64
episode 1227: step=110 reward=-35.0 aveQ=-19.30  loss=0.69
episode 1228: step=68  reward=-33.0 aveQ=-18.68  loss=0.71
episode 1229: step=68  reward=-25.0 aveQ=-15.12  loss=0.72
episode 1230: step=89  reward=-32.0 aveQ=-18.10  loss=0.70
episode 1231: step=72  reward=-27.0 aveQ=-13.17  loss=0.69
episode 1232: step=68  reward=-30.0 aveQ=-17.25  loss=0.66
episode 1233: step=72  reward=-30.0 aveQ=-13.56  loss=0.65
episode 1234: step=89  reward=-29.0 aveQ=-19.76  loss=0.70
episode 1235: step=55  reward=-22.0 aveQ=-9.57   loss=0.66
episode 1236: step=89  reward=-31.0 aveQ=-22.03  loss=0.70
episode 1237: step=72  reward=-26.0 aveQ=-16.48  loss=0.63
episode 1238: step=55  reward=-22.0 aveQ=-14.80  loss=0.69
episode 1239: step=68  reward=-26.0 aveQ=-15.02  loss=0.73
episode 1240: step=68  reward=-29.0 aveQ=-18.58  loss=0.67
episode 1241: step=110 reward=-37.0 aveQ=-15.88  loss=0.77
episode 1242: step=55  reward=-27.0 aveQ=-15.98  loss=0.70
episode 1243: step=89  reward=-27.0 aveQ=-19.62  loss=0.77
episode 1244: step=55  reward=-19.0 aveQ=-12.63  loss=0.63
episode 1245: step=68  reward=-20.0 aveQ=-10.19  loss=0.64
episode 1246: step=68  reward=-26.0 aveQ=-12.98  loss=0.67
episode 1247: step=42  reward=-17.0 aveQ=-10.17  loss=0.71
episode 1248: step=68  reward=-28.0 aveQ=-18.71  loss=0.75
episode 1249: step=68  reward=-28.0 aveQ=-19.58  loss=0.66
episode 1250: step=68  reward=-26.0 aveQ=-16.80  loss=0.61
episode 1251: step=42  reward=-27.0 aveQ=-9.38   loss=0.60
episode 1252: step=55  reward=-29.0 aveQ=-15.18  loss=0.61
episode 1253: step=89  reward=-30.0 aveQ=-18.06  loss=0.65
episode 1254: step=72  reward=-39.0 aveQ=-21.27  loss=0.64
episode 1255: step=110 reward=-58.0 aveQ=-20.61  loss=0.70
episode 1256: step=72  reward=-48.0 aveQ=-25.98  loss=0.76
episode 1257: step=89  reward=-29.0 aveQ=-12.63  loss=0.77
episode 1258: step=72  reward=-28.0 aveQ=-20.54  loss=0.68
episode 1259: step=68  reward=-32.0 aveQ=-23.13  loss=0.71
episode 1260: step=72  reward=-26.0 aveQ=-12.85  loss=0.74
episode 1261: step=68  reward=-20.0 aveQ=-8.93   loss=0.64
episode 1262: step=110 reward=-52.0 aveQ=-26.95  loss=0.71
episode 1263: step=55  reward=-23.0 aveQ=-18.21  loss=0.66
episode 1264: step=110 reward=-119.0 aveQ=-33.46  loss=0.68
episode 1265: step=55  reward=-21.0 aveQ=-10.47  loss=0.83
episode 1266: step=55  reward=-31.0 aveQ=-15.98  loss=0.69
episode 1267: step=89  reward=-38.0 aveQ=-22.61  loss=0.79
episode 1268: step=55  reward=-23.0 aveQ=-9.57   loss=0.71
episode 1269: step=68  reward=-36.0 aveQ=-22.92  loss=0.82
episode 1270: step=42  reward=-14.0 aveQ=-7.15   loss=0.73
episode 1271: step=55  reward=-18.0 aveQ=-8.75   loss=0.72
episode 1272: step=110 reward=-43.0 aveQ=-18.09  loss=0.69
episode 1273: step=72  reward=-37.0 aveQ=-22.54  loss=0.80
episode 1274: step=68  reward=-21.0 aveQ=-7.67   loss=0.70
episode 1275: step=110 reward=-40.0 aveQ=-17.66  loss=0.73
episode 1276: step=55  reward=-20.0 aveQ=-9.43   loss=0.72
episode 1277: step=55  reward=-23.0 aveQ=-18.75  loss=0.80
episode 1278: step=72  reward=-34.0 aveQ=-15.86  loss=0.78
episode 1279: step=72  reward=-47.0 aveQ=-21.12  loss=0.79
episode 1280: step=89  reward=-49.0 aveQ=-30.77  loss=0.73
episode 1281: step=68  reward=-83.0 aveQ=-27.03  loss=0.73
episode 1282: step=55  reward=-24.0 aveQ=-10.05  loss=0.85
episode 1283: step=55  reward=-22.0 aveQ=-8.92   loss=0.71
episode 1284: step=68  reward=-34.0 aveQ=-17.30  loss=0.70
episode 1285: step=89  reward=-33.0 aveQ=-13.54  loss=0.78
episode 1286: step=68  reward=-27.0 aveQ=-15.29  loss=0.72
episode 1287: step=68  reward=-27.0 aveQ=-13.08  loss=0.71
episode 1288: step=89  reward=-33.0 aveQ=-14.22  loss=0.69
episode 1289: step=89  reward=-37.0 aveQ=-23.31  loss=0.78
episode 1290: step=55  reward=-20.0 aveQ=-11.30  loss=0.68
episode 1291: step=89  reward=-27.0 aveQ=-15.69  loss=0.71
episode 1292: step=68  reward=-34.0 aveQ=-17.09  loss=0.75
episode 1293: step=55  reward=-23.0 aveQ=-10.68  loss=0.84
episode 1294: step=55  reward=-19.0 aveQ=-13.67  loss=0.87
episode 1295: step=68  reward=-26.0 aveQ=-16.77  loss=0.69
episode 1296: step=68  reward=-29.0 aveQ=-14.87  loss=0.81
episode 1297: step=89  reward=-35.0 aveQ=-23.11  loss=0.81
episode 1298: step=55  reward=-34.0 aveQ=-18.95  loss=0.71
episode 1299: step=72  reward=-30.0 aveQ=-18.27  loss=0.76
episode 1300: step=110 reward=-56.0 aveQ=-34.35  loss=0.76
episode 1301: step=55  reward=-26.0 aveQ=-17.57  loss=0.77
episode 1302: step=55  reward=-35.0 aveQ=-14.94  loss=0.81
episode 1303: step=72  reward=-38.0 aveQ=-25.71  loss=0.88
episode 1304: step=89  reward=-34.0 aveQ=-23.75  loss=0.82
episode 1305: step=68  reward=-22.0 aveQ=-9.24   loss=0.83
episode 1306: step=68  reward=-26.0 aveQ=-10.60  loss=0.83
episode 1307: step=68  reward=-23.0 aveQ=-12.86  loss=0.79
episode 1308: step=89  reward=-34.0 aveQ=-22.38  loss=0.80
episode 1309: step=72  reward=-57.0 aveQ=-23.68  loss=0.80
episode 1310: step=72  reward=-29.0 aveQ=-15.71  loss=0.84
episode 1311: step=68  reward=-37.0 aveQ=-15.18  loss=0.78
episode 1312: step=72  reward=-27.0 aveQ=-12.85  loss=0.74
episode 1313: step=68  reward=-23.0 aveQ=-7.97   loss=0.77
episode 1314: step=110 reward=-63.0 aveQ=-30.81  loss=0.82
episode 1315: step=72  reward=-24.0 aveQ=-15.45  loss=0.79
episode 1316: step=89  reward=-27.0 aveQ=-12.52  loss=0.79
episode 1317: step=55  reward=-18.0 aveQ=-12.35  loss=0.80
episode 1318: step=55  reward=-38.0 aveQ=-18.61  loss=0.84
episode 1319: step=89  reward=-53.0 aveQ=-23.87  loss=0.80
episode 1320: step=89  reward=-47.0 aveQ=-24.48  loss=0.92
episode 1321: step=89  reward=-29.0 aveQ=-15.06  loss=0.77
episode 1322: step=89  reward=-34.0 aveQ=-14.92  loss=0.86
episode 1323: step=68  reward=-25.0 aveQ=-10.16  loss=0.84
episode 1324: step=55  reward=-26.0 aveQ=-8.89   loss=0.74
episode 1325: step=42  reward=-15.0 aveQ=-8.64   loss=0.80
episode 1326: step=55  reward=-22.0 aveQ=-13.37  loss=0.73
episode 1327: step=89  reward=-33.0 aveQ=-15.60  loss=0.78
episode 1328: step=89  reward=-72.0 aveQ=-30.46  loss=0.76
episode 1329: step=68  reward=-26.0 aveQ=-12.78  loss=0.77
episode 1330: step=110 reward=-35.0 aveQ=-19.39  loss=0.83
episode 1331: step=42  reward=-14.0 aveQ=-10.84  loss=0.77
episode 1332: step=42  reward=-26.0 aveQ=-11.98  loss=0.76
episode 1333: step=42  reward=-23.0 aveQ=-10.55  loss=0.90
episode 1334: step=72  reward=-27.0 aveQ=-15.99  loss=0.81
episode 1335: step=55  reward=-24.0 aveQ=-11.44  loss=0.81
episode 1336: step=72  reward=-25.0 aveQ=-12.90  loss=0.83
episode 1337: step=55  reward=-20.0 aveQ=-11.73  loss=0.80
episode 1338: step=110 reward=-70.0 aveQ=-39.34  loss=0.78
episode 1339: step=110 reward=-46.0 aveQ=-25.52  loss=0.81
episode 1340: step=42  reward=-14.0 aveQ=-10.39  loss=0.88
episode 1341: step=68  reward=-26.0 aveQ=-16.19  loss=0.85
episode 1342: step=55  reward=-26.0 aveQ=-16.91  loss=0.83
episode 1343: step=55  reward=-30.0 aveQ=-16.42  loss=0.87
episode 1344: step=55  reward=-19.0 aveQ=-11.04  loss=0.89
episode 1345: step=110 reward=-33.0 aveQ=-17.06  loss=0.85
episode 1346: step=89  reward=-29.0 aveQ=-12.38  loss=0.84
episode 1347: step=68  reward=-30.0 aveQ=-16.67  loss=1.01
episode 1348: step=72  reward=-30.0 aveQ=-20.28  loss=1.03
episode 1349: step=72  reward=-27.0 aveQ=-13.48  loss=0.82
episode 1350: step=89  reward=-41.0 aveQ=-18.28  loss=0.92
episode 1351: step=72  reward=-38.0 aveQ=-26.33  loss=0.93
episode 1352: step=89  reward=-33.0 aveQ=-18.12  loss=0.98
episode 1353: step=72  reward=-27.0 aveQ=-20.58  loss=0.96
episode 1354: step=68  reward=-29.0 aveQ=-18.08  loss=0.86
episode 1355: step=89  reward=-30.0 aveQ=-20.98  loss=0.92
episode 1356: step=89  reward=-28.0 aveQ=-14.41  loss=0.87
episode 1357: step=72  reward=-36.0 aveQ=-14.07  loss=0.82
episode 1358: step=72  reward=-25.0 aveQ=-10.83  loss=0.88
episode 1359: step=68  reward=-28.0 aveQ=-23.52  loss=1.00
episode 1360: step=68  reward=-24.0 aveQ=-16.76  loss=0.85
episode 1361: step=55  reward=-18.0 aveQ=-9.86   loss=0.97
episode 1362: step=68  reward=-31.0 aveQ=-21.78  loss=0.86
episode 1363: step=55  reward=-26.0 aveQ=-17.25  loss=0.91
episode 1364: step=68  reward=-35.0 aveQ=-21.02  loss=0.89
episode 1365: step=68  reward=-27.0 aveQ=-18.87  loss=0.86
episode 1366: step=55  reward=-21.0 aveQ=-14.12  loss=0.90
episode 1367: step=110 reward=-39.0 aveQ=-20.22  loss=0.81
episode 1368: step=68  reward=-32.0 aveQ=-17.33  loss=0.75
episode 1369: step=89  reward=-35.0 aveQ=-19.23  loss=0.84
episode 1370: step=110 reward=-38.0 aveQ=-24.55  loss=0.87
episode 1371: step=68  reward=-41.0 aveQ=-24.31  loss=0.79
episode 1372: step=110 reward=-34.0 aveQ=-17.28  loss=0.83
episode 1373: step=68  reward=-21.0 aveQ=-8.35   loss=0.84
episode 1374: step=110 reward=-45.0 aveQ=-17.35  loss=0.82
episode 1375: step=55  reward=-26.0 aveQ=-15.54  loss=0.90
episode 1376: step=68  reward=-22.0 aveQ=-13.06  loss=0.86
episode 1377: step=68  reward=-23.0 aveQ=-11.10  loss=0.82
episode 1378: step=42  reward=-19.0 aveQ=-10.44  loss=0.79
episode 1379: step=68  reward=-31.0 aveQ=-19.56  loss=0.79
episode 1380: step=89  reward=-39.0 aveQ=-22.90  loss=0.86
episode 1381: step=68  reward=-25.0 aveQ=-13.42  loss=0.84
episode 1382: step=110 reward=-46.0 aveQ=-20.15  loss=0.79
episode 1383: step=68  reward=-30.0 aveQ=-13.90  loss=0.80
episode 1384: step=55  reward=-28.0 aveQ=-14.50  loss=0.83
episode 1385: step=89  reward=-31.0 aveQ=-17.11  loss=0.84
episode 1386: step=89  reward=-30.0 aveQ=-14.37  loss=0.79
episode 1387: step=68  reward=-25.0 aveQ=-7.85   loss=0.84
episode 1388: step=55  reward=-24.0 aveQ=-10.48  loss=0.89
episode 1389: step=55  reward=-23.0 aveQ=-13.44  loss=0.83
episode 1390: step=89  reward=-30.0 aveQ=-24.49  loss=0.82
episode 1391: step=42  reward=-17.0 aveQ=-10.95  loss=0.88
episode 1392: step=68  reward=-23.0 aveQ=-9.90   loss=0.83
episode 1393: step=42  reward=-16.0 aveQ=-9.90   loss=0.82
episode 1394: step=55  reward=-27.0 aveQ=-12.86  loss=0.82
episode 1395: step=55  reward=-17.0 aveQ=-9.38   loss=0.85
episode 1396: step=89  reward=-28.0 aveQ=-14.02  loss=0.81
episode 1397: step=110 reward=-44.0 aveQ=-24.60  loss=0.79
episode 1398: step=72  reward=-26.0 aveQ=-14.10  loss=0.81
episode 1399: step=110 reward=-34.0 aveQ=-22.72  loss=0.76
episode 1400: step=89  reward=-35.0 aveQ=-18.32  loss=1.06
episode 1401: step=72  reward=-22.0 aveQ=-13.52  loss=0.75
episode 1402: step=55  reward=-21.0 aveQ=-9.64   loss=0.72
episode 1403: step=42  reward=-29.0 aveQ=-16.72  loss=0.75
episode 1404: step=72  reward=-45.0 aveQ=-25.76  loss=0.67
episode 1405: step=55  reward=-23.0 aveQ=-13.89  loss=0.74
episode 1406: step=42  reward=-16.0 aveQ=-7.95   loss=0.70
episode 1407: step=55  reward=-26.0 aveQ=-15.97  loss=0.70
episode 1408: step=72  reward=-25.0 aveQ=-13.54  loss=0.68
episode 1409: step=110 reward=-49.0 aveQ=-23.19  loss=0.74
episode 1410: step=68  reward=-34.0 aveQ=-19.87  loss=0.74
episode 1411: step=55  reward=-21.0 aveQ=-12.39  loss=0.76
episode 1412: step=89  reward=-39.0 aveQ=-22.35  loss=0.75
episode 1413: step=55  reward=-19.0 aveQ=-9.85   loss=0.81
episode 1414: step=42  reward=-17.0 aveQ=-9.85   loss=0.70
episode 1415: step=68  reward=-35.0 aveQ=-15.67  loss=0.76
episode 1416: step=42  reward=-17.0 aveQ=-9.30   loss=0.82
episode 1417: step=110 reward=-40.0 aveQ=-17.66  loss=0.74
episode 1418: step=72  reward=-25.0 aveQ=-17.61  loss=0.73
episode 1419: step=89  reward=-36.0 aveQ=-17.83  loss=0.74
episode 1420: step=42  reward=-15.0 aveQ=-8.13   loss=0.76
episode 1421: step=42  reward=-16.0 aveQ=-11.06  loss=0.68
episode 1422: step=55  reward=-17.0 aveQ=-9.46   loss=0.71
episode 1423: step=110 reward=-45.0 aveQ=-23.59  loss=0.64
episode 1424: step=68  reward=-24.0 aveQ=-16.79  loss=0.62
episode 1425: step=55  reward=-18.0 aveQ=-12.46  loss=0.61
episode 1426: step=110 reward=-43.0 aveQ=-22.01  loss=0.64
episode 1427: step=68  reward=-23.0 aveQ=-17.01  loss=0.56
episode 1428: step=42  reward=-18.0 aveQ=-9.83   loss=0.57
episode 1429: step=68  reward=-31.0 aveQ=-14.90  loss=0.59
episode 1430: step=89  reward=-31.0 aveQ=-21.11  loss=0.60
episode 1431: step=89  reward=-32.0 aveQ=-17.55  loss=0.62
episode 1432: step=55  reward=-31.0 aveQ=-16.65  loss=0.60
episode 1433: step=89  reward=-29.0 aveQ=-16.22  loss=0.62
episode 1434: step=110 reward=-34.0 aveQ=-20.33  loss=0.67
episode 1435: step=68  reward=-25.0 aveQ=-13.87  loss=0.63
episode 1436: step=72  reward=-26.0 aveQ=-13.11  loss=0.68
episode 1437: step=55  reward=-23.0 aveQ=-14.12  loss=0.67
episode 1438: step=89  reward=-47.0 aveQ=-25.86  loss=0.70
episode 1439: step=55  reward=-19.0 aveQ=-12.56  loss=0.65
episode 1440: step=42  reward=-14.0 aveQ=-9.94   loss=0.62
episode 1441: step=68  reward=-39.0 aveQ=-24.30  loss=0.70
episode 1442: step=55  reward=-18.0 aveQ=-13.95  loss=0.70
episode 1443: step=55  reward=-19.0 aveQ=-11.51  loss=0.62
episode 1444: step=89  reward=-73.0 aveQ=-29.76  loss=0.65
episode 1445: step=42  reward=-16.0 aveQ=-10.75  loss=0.73
episode 1446: step=55  reward=-20.0 aveQ=-9.07   loss=0.58
episode 1447: step=89  reward=-44.0 aveQ=-20.94  loss=0.71
episode 1448: step=89  reward=-32.0 aveQ=-19.43  loss=0.64
episode 1449: step=68  reward=-41.0 aveQ=-23.35  loss=0.62
episode 1450: step=68  reward=-23.0 aveQ=-12.47  loss=0.68
episode 1451: step=72  reward=-34.0 aveQ=-17.66  loss=0.71
episode 1452: step=72  reward=-38.0 aveQ=-13.16  loss=0.64
episode 1453: step=68  reward=-22.0 aveQ=-10.28  loss=0.67
episode 1454: step=68  reward=-29.0 aveQ=-17.49  loss=0.58
episode 1455: step=110 reward=-40.0 aveQ=-31.04  loss=0.57
episode 1456: step=89  reward=-52.0 aveQ=-24.18  loss=0.63
episode 1457: step=55  reward=-17.0 aveQ=-10.40  loss=0.66
episode 1458: step=89  reward=-32.0 aveQ=-20.84  loss=0.61
episode 1459: step=110 reward=-34.0 aveQ=-17.08  loss=0.65
episode 1460: step=68  reward=-27.0 aveQ=-9.77   loss=0.73
episode 1461: step=89  reward=-33.0 aveQ=-19.81  loss=0.66
episode 1462: step=89  reward=-30.0 aveQ=-12.47  loss=0.64
episode 1463: step=89  reward=-30.0 aveQ=-12.82  loss=0.63
episode 1464: step=89  reward=-34.0 aveQ=-15.39  loss=0.66
episode 1465: step=110 reward=-50.0 aveQ=-28.73  loss=0.57
episode 1466: step=68  reward=-25.0 aveQ=-13.29  loss=0.59
episode 1467: step=68  reward=-27.0 aveQ=-12.23  loss=0.63
episode 1468: step=55  reward=-18.0 aveQ=-9.64   loss=0.52
episode 1469: step=89  reward=-33.0 aveQ=-18.06  loss=0.58
episode 1470: step=110 reward=-78.0 aveQ=-31.60  loss=0.56
episode 1471: step=55  reward=-32.0 aveQ=-16.04  loss=0.53
episode 1472: step=42  reward=-24.0 aveQ=-14.89  loss=0.60
episode 1473: step=55  reward=-18.0 aveQ=-10.02  loss=0.63
episode 1474: step=89  reward=-35.0 aveQ=-18.25  loss=0.60
episode 1475: step=89  reward=-36.0 aveQ=-22.16  loss=0.59
episode 1476: step=89  reward=-28.0 aveQ=-19.18  loss=0.61
episode 1477: step=42  reward=-22.0 aveQ=-12.14  loss=0.61
episode 1478: step=68  reward=-23.0 aveQ=-14.28  loss=0.64
episode 1479: step=89  reward=-41.0 aveQ=-17.82  loss=0.60
episode 1480: step=110 reward=-102.0 aveQ=-34.61  loss=0.66
episode 1481: step=42  reward=-14.0 aveQ=-11.32  loss=0.61
episode 1482: step=89  reward=-30.0 aveQ=-15.75  loss=0.59
episode 1483: step=42  reward=-24.0 aveQ=-15.12  loss=0.71
episode 1484: step=55  reward=-42.0 aveQ=-14.93  loss=0.66
episode 1485: step=68  reward=-24.0 aveQ=-14.23  loss=0.67
episode 1486: step=72  reward=-25.0 aveQ=-13.00  loss=0.74
episode 1487: step=72  reward=-30.0 aveQ=-18.47  loss=0.61
episode 1488: step=55  reward=-21.0 aveQ=-11.09  loss=0.78
episode 1489: step=89  reward=-43.0 aveQ=-27.67  loss=0.70
episode 1490: step=89  reward=-38.0 aveQ=-22.34  loss=0.84
episode 1491: step=55  reward=-22.0 aveQ=-11.95  loss=0.66
episode 1492: step=68  reward=-22.0 aveQ=-15.86  loss=0.72
episode 1493: step=110 reward=-54.0 aveQ=-29.84  loss=0.65
episode 1494: step=89  reward=-37.0 aveQ=-19.67  loss=0.65
episode 1495: step=68  reward=-30.0 aveQ=-17.70  loss=0.66
episode 1496: step=68  reward=-25.0 aveQ=-14.41  loss=0.71
episode 1497: step=110 reward=-48.0 aveQ=-20.74  loss=0.68
episode 1498: step=110 reward=-42.0 aveQ=-22.40  loss=0.69
episode 1499: step=68  reward=-25.0 aveQ=-19.78  loss=0.59
episode 1500: step=89  reward=-26.0 aveQ=-16.45  loss=0.72
episode 1501: step=55  reward=-20.0 aveQ=-9.88   loss=0.65
episode 1502: step=42  reward=-14.0 aveQ=-9.21   loss=0.68
episode 1503: step=89  reward=-32.0 aveQ=-14.75  loss=0.61
episode 1504: step=55  reward=-19.0 aveQ=-11.39  loss=0.63
episode 1505: step=72  reward=-26.0 aveQ=-12.87  loss=0.65
episode 1506: step=68  reward=-32.0 aveQ=-16.46  loss=0.74
episode 1507: step=68  reward=-27.0 aveQ=-16.34  loss=0.58
episode 1508: step=55  reward=-24.0 aveQ=-15.59  loss=0.55
episode 1509: step=68  reward=-27.0 aveQ=-19.02  loss=0.65
episode 1510: step=68  reward=-24.0 aveQ=-13.58  loss=0.60
episode 1511: step=55  reward=-21.0 aveQ=-11.64  loss=0.62
episode 1512: step=110 reward=-37.0 aveQ=-21.76  loss=0.66
episode 1513: step=55  reward=-19.0 aveQ=-13.47  loss=0.67
episode 1514: step=55  reward=-35.0 aveQ=-16.57  loss=0.62
episode 1515: step=110 reward=-126.0 aveQ=-44.81  loss=0.68
episode 1516: step=68  reward=-30.0 aveQ=-18.87  loss=0.82
episode 1517: step=89  reward=-28.0 aveQ=-21.53  loss=0.73
episode 1518: step=89  reward=-34.0 aveQ=-22.66  loss=0.79
episode 1519: step=55  reward=-19.0 aveQ=-14.15  loss=0.68
episode 1520: step=72  reward=-26.0 aveQ=-22.10  loss=0.76
episode 1521: step=42  reward=-16.0 aveQ=-11.86  loss=0.70
episode 1522: step=55  reward=-17.0 aveQ=-11.14  loss=0.74
episode 1523: step=68  reward=-31.0 aveQ=-21.04  loss=0.68
episode 1524: step=42  reward=-18.0 aveQ=-11.87  loss=0.68
episode 1525: step=55  reward=-16.0 aveQ=-9.43   loss=0.75
episode 1526: step=68  reward=-27.0 aveQ=-14.45  loss=0.70
episode 1527: step=89  reward=-29.0 aveQ=-18.10  loss=0.76
episode 1528: step=89  reward=-33.0 aveQ=-16.24  loss=0.65
episode 1529: step=42  reward=-19.0 aveQ=-11.88  loss=0.73
episode 1530: step=110 reward=-32.0 aveQ=-19.74  loss=0.74
episode 1531: step=68  reward=-22.0 aveQ=-11.23  loss=0.77
episode 1532: step=55  reward=-17.0 aveQ=-13.32  loss=0.99
episode 1533: step=89  reward=-33.0 aveQ=-21.85  loss=0.80
episode 1534: step=89  reward=-43.0 aveQ=-21.89  loss=0.81
episode 1535: step=55  reward=-28.0 aveQ=-15.69  loss=0.73
episode 1536: step=55  reward=-17.0 aveQ=-8.39   loss=1.01
episode 1537: step=72  reward=-30.0 aveQ=-18.54  loss=0.83
episode 1538: step=55  reward=-34.0 aveQ=-17.76  loss=0.80
episode 1539: step=68  reward=-24.0 aveQ=-15.93  loss=0.86
episode 1540: step=89  reward=-29.0 aveQ=-16.65  loss=0.78
episode 1541: step=68  reward=-28.0 aveQ=-15.44  loss=0.77
episode 1542: step=68  reward=-28.0 aveQ=-20.74  loss=0.96
episode 1543: step=89  reward=-28.0 aveQ=-12.88  loss=0.77
