total number of analysis:290344 
total number of analysis until best:201332 
top-scored iteration: 3470 

Microsoft Windows [Version 10.0.22000.613]
(c) Microsoft Corporation. All rights reserved.

C:\Users\dream\Documents\Research\RL_Construction\20220428>python Train.py
C:\Users\dream\anaconda3\lib\site-packages\torch\nn\init.py:388: UserWarning: Initializing zero-element tensors is a no-op
  warnings.warn("Initializing zero-element tensors is a no-op")
episode 2539: step=48  reward=-42.0 aveQ=-15.37  loss=5.24
episode 2540: step=70  reward=-123.0 aveQ=-61.58  loss=5.74
episode 2541: step=70  reward=-108.0 aveQ=-59.09  loss=6.09
episode 2542: step=128 reward=-163.0 aveQ=-99.71  loss=6.29
episode 2543: step=35  reward=-51.0 aveQ=-27.52  loss=6.60
episode 2544: step=72  reward=-69.0 aveQ=-37.80  loss=6.55
episode 2545: step=48  reward=-43.0 aveQ=-18.56  loss=5.28
episode 2546: step=64  reward=-63.0 aveQ=-26.77  loss=5.38
episode 2547: step=128 reward=-100.0 aveQ=-64.68  loss=6.02
episode 2548: step=48  reward=-110.0 aveQ=-29.27  loss=6.29
episode 2549: step=96  reward=-102.0 aveQ=-52.11  loss=5.86
episode 2550: step=48  reward=-40.0 aveQ=-15.86  loss=6.11
episode 2551: step=60  reward=-116.0 aveQ=-56.48  loss=6.24
episode 2552: step=28  reward=-31.0 aveQ=-19.65  loss=5.98
episode 2553: step=28  reward=-28.0 aveQ=-16.79  loss=7.43
episode 2554: step=28  reward=-36.0 aveQ=-17.04  loss=6.90
episode 2555: step=48  reward=-58.0 aveQ=-21.81  loss=6.05
episode 2556: step=128 reward=-157.0 aveQ=-84.23  loss=6.06
episode 2557: step=50  reward=-70.0 aveQ=-46.54  loss=5.39
episode 2558: step=96  reward=-148.0 aveQ=-62.88  loss=6.29
episode 2559: step=48  reward=-70.0 aveQ=-24.19  loss=5.78
episode 2560: step=48  reward=-33.0 aveQ=-22.10  loss=5.89
episode 2561: step=49  reward=-62.0 aveQ=-35.62  loss=5.84
episode 2562: step=96  reward=-130.0 aveQ=-63.39  loss=6.62
episode 2563: step=24  reward=-30.0 aveQ=-14.02  loss=4.72
episode 2564: step=32  reward=-18.0 aveQ=-7.78   loss=6.14
episode 2565: step=28  reward=-20.0 aveQ=-15.62  loss=5.85
episode 2566: step=35  reward=-63.0 aveQ=-26.70  loss=6.12
episode 2567: step=96  reward=-63.0 aveQ=-46.72  loss=5.71
episode 2568: step=48  reward=-39.0 aveQ=-17.84  loss=6.28
episode 2569: step=50  reward=-77.0 aveQ=-38.99  loss=5.29
episode 2570: step=48  reward=-52.0 aveQ=-19.99  loss=5.04
episode 2571: step=42  reward=-68.0 aveQ=-32.05  loss=5.01
episode 2572: step=60  reward=-88.0 aveQ=-44.60  loss=5.88
episode 2573: step=48  reward=-71.0 aveQ=-24.55  loss=5.80
episode 2574: step=24  reward=-29.0 aveQ=-17.26  loss=5.53
episode 2575: step=20  reward=-26.0 aveQ=-10.94  loss=5.54
episode 2576: step=32  reward=-22.0 aveQ=-7.77   loss=5.65
episode 2577: step=35  reward=-58.0 aveQ=-29.61  loss=5.61
episode 2578: step=96  reward=-88.0 aveQ=-53.72  loss=5.98
episode 2579: step=64  reward=-64.0 aveQ=-29.79  loss=5.55
episode 2580: step=64  reward=-67.0 aveQ=-29.09  loss=6.68
episode 2581: step=35  reward=-54.0 aveQ=-25.91  loss=6.87
episode 2582: step=72  reward=-150.0 aveQ=-65.19  loss=5.11
episode 2583: step=64  reward=-66.0 aveQ=-32.17  loss=5.39
episode 2584: step=128 reward=-202.0 aveQ=-100.28 loss=5.07
episode 2585: step=24  reward=-24.0 aveQ=-15.08  loss=5.62
episode 2586: step=64  reward=-49.0 aveQ=-27.53  loss=5.32
episode 2587: step=20  reward=-22.0 aveQ=-13.01  loss=5.00
episode 2588: step=42  reward=-75.0 aveQ=-35.84  loss=5.24
episode 2589: step=48  reward=-36.0 aveQ=-19.07  loss=5.93
episode 2590: step=49  reward=-64.0 aveQ=-37.69  loss=5.36
episode 2591: step=64  reward=-47.0 aveQ=-24.74  loss=5.82
episode 2592: step=42  reward=-51.0 aveQ=-30.48  loss=5.54
episode 2593: step=32  reward=-22.0 aveQ=-9.25   loss=4.64
episode 2594: step=48  reward=-60.0 aveQ=-25.94  loss=5.87
episode 2595: step=48  reward=-78.0 aveQ=-24.94  loss=6.20
episode 2596: step=32  reward=-19.0 aveQ=-9.28   loss=6.82
episode 2597: step=35  reward=-44.0 aveQ=-25.37  loss=6.56
episode 2598: step=60  reward=-91.0 aveQ=-48.91  loss=4.84
episode 2599: step=32  reward=-18.0 aveQ=-7.09   loss=5.55
episode 2600: step=96  reward=-81.0 aveQ=-56.55  loss=5.73
episode 2601: step=48  reward=-32.0 aveQ=-18.38  loss=5.08
episode 2602: step=64  reward=-65.0 aveQ=-39.28  loss=4.77
episode 2603: step=48  reward=-48.0 aveQ=-25.53  loss=4.46
episode 2604: step=128 reward=-160.0 aveQ=-80.03  loss=4.75
episode 2605: step=32  reward=-20.0 aveQ=-16.34  loss=4.59
episode 2606: step=128 reward=-134.0 aveQ=-79.88  loss=4.08
episode 2607: step=50  reward=-67.0 aveQ=-40.64  loss=4.40
episode 2608: step=35  reward=-65.0 aveQ=-31.22  loss=4.46
episode 2609: step=35  reward=-46.0 aveQ=-24.85  loss=4.57
episode 2610: step=28  reward=-46.0 aveQ=-21.01  loss=4.28
episode 2611: step=28  reward=-39.0 aveQ=-20.77  loss=3.97
episode 2612: step=72  reward=-107.0 aveQ=-64.13  loss=4.93
episode 2613: step=32  reward=-27.0 aveQ=-9.49   loss=4.72
episode 2614: step=35  reward=-49.0 aveQ=-30.11  loss=5.37
episode 2615: step=72  reward=-52.0 aveQ=-37.44  loss=5.38
episode 2616: step=48  reward=-59.0 aveQ=-21.59  loss=4.33
episode 2617: step=72  reward=-69.0 aveQ=-35.98  loss=4.47
episode 2618: step=128 reward=-149.0 aveQ=-83.95  loss=4.77
episode 2619: step=96  reward=-81.0 aveQ=-47.78  loss=5.17
episode 2620: step=20  reward=-23.0 aveQ=-11.81  loss=5.84
episode 2621: step=28  reward=-28.0 aveQ=-18.41  loss=4.58
episode 2622: step=42  reward=-65.0 aveQ=-35.83  loss=5.82
episode 2623: step=42  reward=-49.0 aveQ=-31.59  loss=4.90
episode 2624: step=50  reward=-69.0 aveQ=-42.81  loss=4.79
episode 2625: step=42  reward=-69.0 aveQ=-35.02  loss=5.82
episode 2626: step=64  reward=-96.0 aveQ=-51.79  loss=4.16
episode 2627: step=96  reward=-57.0 aveQ=-41.23  loss=4.71
episode 2628: step=60  reward=-130.0 aveQ=-52.04  loss=4.74
episode 2629: step=49  reward=-73.0 aveQ=-38.36  loss=4.26
episode 2630: step=70  reward=-89.0 aveQ=-56.49  loss=4.38
episode 2631: step=20  reward=-28.0 aveQ=-13.96  loss=4.13
episode 2632: step=24  reward=-42.0 aveQ=-17.21  loss=4.81
episode 2633: step=64  reward=-99.0 aveQ=-59.79  loss=4.68
episode 2634: step=42  reward=-84.0 aveQ=-34.86  loss=4.66
episode 2635: step=60  reward=-147.0 aveQ=-62.13  loss=4.90
episode 2636: step=50  reward=-62.0 aveQ=-39.33  loss=4.74
episode 2637: step=32  reward=-22.0 aveQ=-12.07  loss=4.14
episode 2638: step=50  reward=-63.0 aveQ=-40.08  loss=4.66
episode 2639: step=128 reward=-109.0 aveQ=-78.72  loss=4.50
episode 2640: step=48  reward=-37.0 aveQ=-19.39  loss=5.44
episode 2641: step=49  reward=-76.0 aveQ=-41.52  loss=4.68
episode 2642: step=24  reward=-27.0 aveQ=-15.78  loss=3.20
episode 2643: step=60  reward=-99.0 aveQ=-52.40  loss=4.79
episode 2644: step=60  reward=-115.0 aveQ=-59.09  loss=5.31
episode 2645: step=24  reward=-31.0 aveQ=-18.54  loss=5.80
episode 2646: step=64  reward=-56.0 aveQ=-29.09  loss=4.56
episode 2647: step=42  reward=-63.0 aveQ=-33.60  loss=4.80
episode 2648: step=128 reward=-89.0 aveQ=-70.35  loss=4.19
episode 2649: step=128 reward=-148.0 aveQ=-76.76  loss=4.22
episode 2650: step=72  reward=-66.0 aveQ=-34.98  loss=3.65
episode 2651: step=42  reward=-60.0 aveQ=-32.60  loss=4.89
episode 2652: step=28  reward=-23.0 aveQ=-17.80  loss=4.46
episode 2653: step=64  reward=-51.0 aveQ=-30.70  loss=4.57
episode 2654: step=49  reward=-84.0 aveQ=-43.59  loss=4.08
episode 2655: step=64  reward=-78.0 aveQ=-34.72  loss=4.65
episode 2656: step=48  reward=-39.0 aveQ=-17.24  loss=4.29
episode 2657: step=48  reward=-54.0 aveQ=-23.55  loss=4.70
episode 2658: step=49  reward=-64.0 aveQ=-38.30  loss=4.45
episode 2659: step=50  reward=-75.0 aveQ=-45.01  loss=5.03
episode 2660: step=64  reward=-53.0 aveQ=-27.55  loss=4.64
episode 2661: step=64  reward=-73.0 aveQ=-29.24  loss=4.28
episode 2662: step=48  reward=-30.0 aveQ=-13.96  loss=3.97
episode 2663: step=35  reward=-44.0 aveQ=-24.66  loss=4.40
episode 2664: step=24  reward=-25.0 aveQ=-14.74  loss=4.52
episode 2665: step=64  reward=-40.0 aveQ=-23.57  loss=4.45
episode 2666: step=72  reward=-61.0 aveQ=-37.57  loss=4.14
episode 2667: step=20  reward=-22.0 aveQ=-11.92  loss=3.17
episode 2668: step=32  reward=-21.0 aveQ=-8.97   loss=4.23
episode 2669: step=49  reward=-71.0 aveQ=-38.17  loss=4.79
episode 2670: step=96  reward=-125.0 aveQ=-72.14  loss=4.43
episode 2671: step=24  reward=-25.0 aveQ=-16.55  loss=4.12
episode 2672: step=49  reward=-92.0 aveQ=-42.37  loss=4.97
episode 2673: step=35  reward=-50.0 aveQ=-26.55  loss=4.84
episode 2674: step=49  reward=-66.0 aveQ=-40.67  loss=4.76
episode 2675: step=35  reward=-48.0 aveQ=-32.49  loss=4.50
episode 2676: step=48  reward=-52.0 aveQ=-21.81  loss=4.64
episode 2677: step=60  reward=-120.0 aveQ=-57.54  loss=4.61
episode 2678: step=72  reward=-78.0 aveQ=-39.44  loss=4.02
episode 2679: step=28  reward=-36.0 aveQ=-21.91  loss=4.74
episode 2680: step=72  reward=-66.0 aveQ=-32.86  loss=4.34
episode 2681: step=60  reward=-91.0 aveQ=-49.51  loss=4.72
episode 2682: step=70  reward=-110.0 aveQ=-65.55  loss=4.66
episode 2683: step=70  reward=-152.0 aveQ=-70.76  loss=4.45
episode 2684: step=64  reward=-60.0 aveQ=-29.45  loss=3.64
episode 2685: step=49  reward=-59.0 aveQ=-38.85  loss=4.05
episode 2686: step=70  reward=-103.0 aveQ=-57.99  loss=4.51
episode 2687: step=96  reward=-97.0 aveQ=-51.99  loss=3.92
episode 2688: step=20  reward=-22.0 aveQ=-13.27  loss=3.85
episode 2689: step=64  reward=-44.0 aveQ=-28.90  loss=4.33
episode 2690: step=48  reward=-60.0 aveQ=-26.69  loss=4.22
episode 2691: step=64  reward=-75.0 aveQ=-40.30  loss=4.08
episode 2692: step=24  reward=-31.0 aveQ=-19.56  loss=3.98
episode 2693: step=64  reward=-61.0 aveQ=-37.98  loss=4.07
episode 2694: step=20  reward=-21.0 aveQ=-13.46  loss=4.71
episode 2695: step=50  reward=-72.0 aveQ=-42.91  loss=3.81
episode 2696: step=50  reward=-68.0 aveQ=-43.11  loss=4.33
episode 2697: step=96  reward=-74.0 aveQ=-55.42  loss=4.05
episode 2698: step=72  reward=-68.0 aveQ=-36.80  loss=4.72
episode 2699: step=50  reward=-76.0 aveQ=-43.31  loss=4.45
episode 2700: step=60  reward=-113.0 aveQ=-55.47  loss=3.44
episode 2701: step=35  reward=-43.0 aveQ=-26.30  loss=4.25
episode 2702: step=50  reward=-88.0 aveQ=-45.55  loss=4.13
episode 2703: step=49  reward=-61.0 aveQ=-38.48  loss=4.22
episode 2704: step=48  reward=-72.0 aveQ=-28.84  loss=4.24
episode 2705: step=128 reward=-124.0 aveQ=-92.92  loss=3.68
episode 2706: step=128 reward=-189.0 aveQ=-131.84 loss=3.66
episode 2707: step=42  reward=-69.0 aveQ=-36.37  loss=4.14
episode 2708: step=49  reward=-59.0 aveQ=-38.70  loss=4.38
episode 2709: step=42  reward=-51.0 aveQ=-33.90  loss=4.67
episode 2710: step=48  reward=-35.0 aveQ=-20.73  loss=4.69
episode 2711: step=96  reward=-103.0 aveQ=-49.60  loss=3.69
episode 2712: step=28  reward=-23.0 aveQ=-18.77  loss=3.58
episode 2713: step=128 reward=-198.0 aveQ=-114.95 loss=4.71
episode 2714: step=24  reward=-36.0 aveQ=-18.52  loss=3.95
episode 2715: step=24  reward=-35.0 aveQ=-17.37  loss=4.74
episode 2716: step=49  reward=-85.0 aveQ=-47.72  loss=4.30
episode 2717: step=60  reward=-110.0 aveQ=-56.65  loss=4.43
episode 2718: step=42  reward=-55.0 aveQ=-34.71  loss=3.21
episode 2719: step=96  reward=-64.0 aveQ=-52.40  loss=4.32
episode 2720: step=72  reward=-63.0 aveQ=-39.05  loss=3.87
episode 2721: step=96  reward=-135.0 aveQ=-79.49  loss=4.70
episode 2722: step=64  reward=-43.0 aveQ=-29.24  loss=4.24
episode 2723: step=35  reward=-44.0 aveQ=-25.60  loss=4.07
episode 2724: step=35  reward=-54.0 aveQ=-26.95  loss=3.49
episode 2725: step=96  reward=-144.0 aveQ=-80.54  loss=3.82
episode 2726: step=48  reward=-40.0 aveQ=-20.73  loss=4.12
episode 2727: step=20  reward=-22.0 aveQ=-12.39  loss=3.92
episode 2728: step=48  reward=-28.0 aveQ=-16.58  loss=3.94
episode 2729: step=60  reward=-84.0 aveQ=-47.66  loss=3.51
episode 2730: step=72  reward=-72.0 aveQ=-38.28  loss=3.93
episode 2731: step=49  reward=-68.0 aveQ=-39.92  loss=4.23
episode 2732: step=64  reward=-60.0 aveQ=-29.94  loss=4.05
episode 2733: step=32  reward=-39.0 aveQ=-14.00  loss=4.33
episode 2734: step=49  reward=-60.0 aveQ=-37.03  loss=3.67
episode 2735: step=60  reward=-144.0 aveQ=-67.03  loss=3.20
episode 2736: step=48  reward=-28.0 aveQ=-14.93  loss=3.74
episode 2737: step=60  reward=-108.0 aveQ=-55.31  loss=3.69
episode 2738: step=35  reward=-59.0 aveQ=-35.37  loss=4.60
episode 2739: step=50  reward=-78.0 aveQ=-48.79  loss=3.37
episode 2740: step=35  reward=-46.0 aveQ=-26.43  loss=4.17
episode 2741: step=70  reward=-146.0 aveQ=-68.89  loss=4.16
episode 2742: step=96  reward=-112.0 aveQ=-60.89  loss=5.14
episode 2743: step=35  reward=-55.0 aveQ=-31.82  loss=4.28
episode 2744: step=64  reward=-45.0 aveQ=-24.25  loss=4.96
episode 2745: step=35  reward=-48.0 aveQ=-29.65  loss=4.57
episode 2746: step=96  reward=-166.0 aveQ=-61.09  loss=4.67
episode 2747: step=70  reward=-108.0 aveQ=-61.35  loss=6.36
episode 2748: step=64  reward=-62.0 aveQ=-27.73  loss=4.38
episode 2749: step=48  reward=-39.0 aveQ=-20.17  loss=4.50
episode 2750: step=35  reward=-41.0 aveQ=-25.63  loss=4.24
episode 2751: step=64  reward=-55.0 aveQ=-27.31  loss=5.53
episode 2752: step=96  reward=-104.0 aveQ=-51.25  loss=5.36
episode 2753: step=42  reward=-84.0 aveQ=-40.61  loss=5.76
episode 2754: step=48  reward=-30.0 aveQ=-12.91  loss=5.06
episode 2755: step=60  reward=-92.0 aveQ=-54.09  loss=4.63
episode 2756: step=72  reward=-82.0 aveQ=-35.13  loss=4.45
episode 2757: step=48  reward=-34.0 aveQ=-14.29  loss=3.99
episode 2758: step=24  reward=-29.0 aveQ=-14.89  loss=4.28
episode 2759: step=64  reward=-103.0 aveQ=-33.11  loss=4.65
episode 2760: step=32  reward=-18.0 aveQ=-8.49   loss=4.32
episode 2761: step=32  reward=-19.0 aveQ=-9.22   loss=4.47
episode 2762: step=50  reward=-72.0 aveQ=-42.13  loss=4.36
episode 2763: step=20  reward=-20.0 aveQ=-12.45  loss=5.13
episode 2764: step=24  reward=-22.0 aveQ=-15.06  loss=4.20
episode 2765: step=64  reward=-38.0 aveQ=-23.75  loss=4.41
episode 2766: step=64  reward=-62.0 aveQ=-26.25  loss=4.87
episode 2767: step=48  reward=-29.0 aveQ=-17.19  loss=5.36
episode 2768: step=64  reward=-44.0 aveQ=-21.79  loss=5.09
episode 2769: step=32  reward=-22.0 aveQ=-8.27   loss=4.36
episode 2770: step=48  reward=-51.0 aveQ=-21.89  loss=4.10
episode 2771: step=35  reward=-48.0 aveQ=-27.02  loss=4.89
episode 2772: step=48  reward=-51.0 aveQ=-18.40  loss=5.79
episode 2773: step=48  reward=-48.0 aveQ=-25.14  loss=4.52
episode 2774: step=35  reward=-57.0 aveQ=-29.97  loss=4.90
episode 2775: step=20  reward=-24.0 aveQ=-12.05  loss=5.76
episode 2776: step=96  reward=-179.0 aveQ=-94.33  loss=5.69
episode 2777: step=24  reward=-32.0 aveQ=-15.65  loss=4.42
episode 2778: step=64  reward=-47.0 aveQ=-26.48  loss=4.30
episode 2779: step=64  reward=-69.0 aveQ=-33.17  loss=4.61
episode 2780: step=70  reward=-106.0 aveQ=-58.42  loss=4.06
episode 2781: step=96  reward=-112.0 aveQ=-46.86  loss=4.59
episode 2782: step=70  reward=-168.0 aveQ=-71.61  loss=4.78
episode 2783: step=60  reward=-112.0 aveQ=-54.82  loss=4.62
episode 2784: step=64  reward=-87.0 aveQ=-55.42  loss=4.33
episode 2785: step=24  reward=-25.0 aveQ=-15.93  loss=4.27
episode 2786: step=32  reward=-38.0 aveQ=-11.62  loss=4.58
episode 2787: step=70  reward=-108.0 aveQ=-64.01  loss=4.46
episode 2788: step=64  reward=-91.0 aveQ=-44.58  loss=4.12
episode 2789: step=48  reward=-29.0 aveQ=-15.33  loss=4.87
episode 2790: step=50  reward=-93.0 aveQ=-43.99  loss=4.98
episode 2791: step=48  reward=-28.0 aveQ=-12.33  loss=5.51
episode 2792: step=72  reward=-75.0 aveQ=-30.89  loss=4.48
episode 2793: step=49  reward=-68.0 aveQ=-36.80  loss=4.66
episode 2794: step=35  reward=-47.0 aveQ=-23.95  loss=4.14
episode 2795: step=64  reward=-88.0 aveQ=-31.39  loss=4.29
episode 2796: step=48  reward=-66.0 aveQ=-22.44  loss=3.58
episode 2797: step=24  reward=-36.0 aveQ=-14.37  loss=3.50
episode 2798: step=50  reward=-96.0 aveQ=-44.22  loss=3.98
episode 2799: step=32  reward=-19.0 aveQ=-7.45   loss=3.92
episode 2800: step=64  reward=-90.0 aveQ=-51.79  loss=3.65
episode 2801: step=42  reward=-74.0 aveQ=-28.94  loss=3.74
episode 2802: step=60  reward=-85.0 aveQ=-48.65  loss=3.35
episode 2803: step=96  reward=-90.0 aveQ=-44.63  loss=3.80
episode 2804: step=96  reward=-113.0 aveQ=-41.42  loss=4.39
episode 2805: step=128 reward=-116.0 aveQ=-53.76  loss=4.04
episode 2806: step=48  reward=-56.0 aveQ=-16.76  loss=4.24
episode 2807: step=64  reward=-89.0 aveQ=-29.11  loss=4.35
episode 2808: step=35  reward=-46.0 aveQ=-24.69  loss=3.19
episode 2809: step=60  reward=-82.0 aveQ=-46.99  loss=4.26
episode 2810: step=60  reward=-101.0 aveQ=-50.47  loss=4.27
episode 2811: step=70  reward=-99.0 aveQ=-60.23  loss=4.39
episode 2812: step=49  reward=-60.0 aveQ=-39.44  loss=4.30
episode 2813: step=48  reward=-33.0 aveQ=-14.60  loss=4.80
episode 2814: step=70  reward=-132.0 aveQ=-63.91  loss=4.22
episode 2815: step=70  reward=-119.0 aveQ=-58.81  loss=4.22
episode 2816: step=42  reward=-55.0 aveQ=-31.44  loss=3.90
episode 2817: step=20  reward=-22.0 aveQ=-12.34  loss=4.78
episode 2818: step=32  reward=-19.0 aveQ=-8.97   loss=4.52
episode 2819: step=128 reward=-221.0 aveQ=-100.08 loss=4.17
episode 2820: step=96  reward=-171.0 aveQ=-65.76  loss=4.67
episode 2821: step=64  reward=-62.0 aveQ=-30.80  loss=4.71
episode 2822: step=70  reward=-155.0 aveQ=-68.00  loss=4.72
episode 2823: step=96  reward=-140.0 aveQ=-49.44  loss=4.58
episode 2824: step=48  reward=-68.0 aveQ=-18.74  loss=4.39
episode 2825: step=28  reward=-21.0 aveQ=-16.93  loss=3.89
episode 2826: step=96  reward=-65.0 aveQ=-39.94  loss=4.49
episode 2827: step=24  reward=-24.0 aveQ=-14.01  loss=5.30
episode 2828: step=20  reward=-22.0 aveQ=-11.35  loss=4.48
episode 2829: step=60  reward=-88.0 aveQ=-52.63  loss=4.34
episode 2830: step=42  reward=-60.0 aveQ=-30.29  loss=4.88
episode 2831: step=60  reward=-104.0 aveQ=-52.06  loss=4.86
episode 2832: step=32  reward=-25.0 aveQ=-9.31   loss=4.91
episode 2833: step=128 reward=-120.0 aveQ=-84.75  loss=4.47
episode 2834: step=35  reward=-54.0 aveQ=-34.14  loss=4.82
episode 2835: step=72  reward=-126.0 aveQ=-45.30  loss=4.47
episode 2836: step=72  reward=-111.0 aveQ=-44.43  loss=5.52
episode 2837: step=96  reward=-119.0 aveQ=-72.80  loss=4.13
episode 2838: step=50  reward=-74.0 aveQ=-40.36  loss=4.88
episode 2839: step=64  reward=-71.0 aveQ=-29.96  loss=5.05
episode 2840: step=35  reward=-43.0 aveQ=-24.06  loss=4.52
episode 2841: step=128 reward=-163.0 aveQ=-71.79  loss=4.48
episode 2842: step=49  reward=-74.0 aveQ=-37.99  loss=4.07
episode 2843: step=50  reward=-65.0 aveQ=-41.03  loss=3.77
episode 2844: step=64  reward=-97.0 aveQ=-42.75  loss=4.21
episode 2845: step=28  reward=-21.0 aveQ=-16.83  loss=4.78
episode 2846: step=49  reward=-59.0 aveQ=-35.98  loss=4.05
episode 2847: step=96  reward=-138.0 aveQ=-82.31  loss=4.30
episode 2848: step=70  reward=-136.0 aveQ=-69.16  loss=4.42
episode 2849: step=96  reward=-129.0 aveQ=-77.37  loss=5.19
episode 2850: step=48  reward=-43.0 aveQ=-22.39  loss=5.08
episode 2851: step=35  reward=-47.0 aveQ=-24.33  loss=5.19
episode 2852: step=49  reward=-59.0 aveQ=-35.67  loss=4.53
episode 2853: step=49  reward=-73.0 aveQ=-38.87  loss=5.25
episode 2854: step=49  reward=-96.0 aveQ=-41.64  loss=4.80
episode 2855: step=72  reward=-112.0 aveQ=-59.06  loss=5.67
episode 2856: step=96  reward=-117.0 aveQ=-75.07  loss=5.94
episode 2857: step=35  reward=-41.0 aveQ=-27.50  loss=3.70
episode 2858: step=64  reward=-104.0 aveQ=-62.38  loss=5.29
episode 2859: step=64  reward=-94.0 aveQ=-37.81  loss=5.25
episode 2860: step=60  reward=-84.0 aveQ=-52.29  loss=4.96
episode 2861: step=64  reward=-53.0 aveQ=-30.77  loss=4.66
episode 2862: step=96  reward=-88.0 aveQ=-52.31  loss=4.64
episode 2863: step=64  reward=-77.0 aveQ=-38.01  loss=4.83
episode 2864: step=50  reward=-100.0 aveQ=-52.82  loss=4.73
episode 2865: step=49  reward=-74.0 aveQ=-38.77  loss=5.24
episode 2866: step=48  reward=-28.0 aveQ=-13.18  loss=4.95
episode 2867: step=96  reward=-82.0 aveQ=-57.26  loss=4.80
episode 2868: step=96  reward=-65.0 aveQ=-51.62  loss=4.78
episode 2869: step=64  reward=-61.0 aveQ=-27.90  loss=4.81
episode 2870: step=60  reward=-89.0 aveQ=-47.40  loss=4.25
episode 2871: step=20  reward=-24.0 aveQ=-11.14  loss=4.67
episode 2872: step=96  reward=-115.0 aveQ=-74.69  loss=5.00
episode 2873: step=64  reward=-56.0 aveQ=-30.56  loss=5.01
episode 2874: step=49  reward=-84.0 aveQ=-40.13  loss=4.78
episode 2875: step=128 reward=-84.0 aveQ=-65.19  loss=5.08
episode 2876: step=72  reward=-55.0 aveQ=-38.75  loss=5.09
episode 2877: step=70  reward=-130.0 aveQ=-62.34  loss=4.75
episode 2878: step=60  reward=-85.0 aveQ=-47.50  loss=4.89
episode 2879: step=60  reward=-120.0 aveQ=-53.42  loss=4.98
episode 2880: step=64  reward=-56.0 aveQ=-28.24  loss=5.70
episode 2881: step=32  reward=-23.0 aveQ=-7.84   loss=6.24
episode 2882: step=24  reward=-26.0 aveQ=-13.70  loss=5.51
episode 2883: step=35  reward=-52.0 aveQ=-27.74  loss=4.91
episode 2884: step=28  reward=-25.0 aveQ=-17.13  loss=4.65
episode 2885: step=96  reward=-121.0 aveQ=-73.48  loss=5.06
episode 2886: step=96  reward=-100.0 aveQ=-71.34  loss=5.29
episode 2887: step=28  reward=-26.0 aveQ=-16.54  loss=5.18
episode 2888: step=96  reward=-107.0 aveQ=-63.33  loss=4.68
episode 2889: step=42  reward=-52.0 aveQ=-31.30  loss=4.98
episode 2890: step=48  reward=-37.0 aveQ=-14.42  loss=4.96
episode 2891: step=42  reward=-80.0 aveQ=-37.20  loss=5.16
episode 2892: step=48  reward=-49.0 aveQ=-14.28  loss=6.56
